Category,Name,Phone_1,Phone_2,Phone_3,WhatsApp,Email,Location,Governorate,Country,About,Website,URL,Facebook,Instagram,LinkedIn,Twitter,YouTube
indian-restaurants,Adyar Anand Bhavan Salmiya,,,,,,"Near Don Bosco School,Salmiya",Hawalli Governorate,Kuwait,Adyar Anand Bhavan,,https://kuwaitlocal.com/business/adyar-anand-bhavan-salmiya,,,,,
accessories-shopping,Gant - Fahaheel,,,,,,"Al Kout Mall,Al Dabous Street,Fahaheel",Al-Ahmadi Governorate,Kuwait,"In 1914, Bernard Gantmacher arrived from Ukraine to New York City. Empty handed, but determined to make a better future for himself, he enrolled at Columbia University, studying to become a pharmacist. To finance his studies he worked night shifts in the garment district of the Lower East Side. His first job was to sew shirt collars and he soon proved to be a master at the sewing machine. There he met his future wife, Rose, who was working as a button and buttonhole specialist.In 1927, the co...",http://www.gant.com/,https://kuwaitlocal.com/business/gant-fahaheel,http://www.facebook.com/gant,http://www.instagram.com/gant1949#,,http://www.twitter.com/gant1953,
indian-restaurants,Anmol Restaurant,,,,,,"Esa Al Qatami Street, Block 10, Near Senior Indian Community School,Salmiya",Hawalli Governorate,Kuwait,Restaurants in Kuwait,,https://kuwaitlocal.com/business/anmol-restaurant,,,,,
advertising-marketing-services,Gemini Marketing Company,+965 22407241,,,,,Mubarak Al-Kabeer,Mubarak Al-Kabeer Governorate,Kuwait,Gemini Marketing Company is Located in Kuwait,,https://kuwaitlocal.com/business/gemini-marketing-company,,,,,
accessories-shopping,Gant - Salmiya,,,,,,"Al-Fanar Complex,Salem Al Mubarak Street,Salmiya",Hawalli Governorate,Kuwait,"In 1914, Bernard Gantmacher arrived from Ukraine to New York City. Empty handed, but determined to make a better future for himself, he enrolled at Columbia University, studying to become a pharmacist. To finance his studies he worked night shifts in the garment district of the Lower East Side. His first job was to sew shirt collars and he soon proved to be a master at the sewing machine. There he met his future wife, Rose, who was working as a button and buttonhole specialist.In 1927, the co...",http://www.gant.com/,https://kuwaitlocal.com/business/gant-salmiya,http://www.facebook.com/gant,http://www.instagram.com/gant1949#,,http://www.twitter.com/gant1952,
accessories-shopping,Gant - Egaila,,,,,,"The Gate Mall,Street 250,Egaila",Al-Ahmadi Governorate,Kuwait,"In 1914, Bernard Gantmacher arrived from Ukraine to New York City. Empty handed, but determined to make a better future for himself, he enrolled at Columbia University, studying to become a pharmacist. To finance his studies he worked night shifts in the garment district of the Lower East Side. His first job was to sew shirt collars and he soon proved to be a master at the sewing machine. There he met his future wife, Rose, who was working as a button and buttonhole specialist.In 1927, the co...",http://www.gant.com/,https://kuwaitlocal.com/business/gant-egaila,http://www.facebook.com/gant,http://www.instagram.com/gant1949#,,http://www.twitter.com/gant1949,
indian-restaurants,Best Bakers Salmiya,+96525614986,,,,,"Esa Al qatami Street, Block 10,Salmiya",Hawalli Governorate,Kuwait,"Since 2011 Best Bakers has been delighting numerous customers with an array of delicious traditional Indian, cuisines as well as with superb western style bakery goods. In the process of presenting only the best quality food with meticulous service, it has now become one of the largest bakery chains in Kuwait. Out teams of experts are on a perpetual mission to provide guests with an outstanding café experience each time they dine-in and many many happy moments to cherish at home, office, whil...",,https://kuwaitlocal.com/business/best-bakers-salmiya,,,,,
agriculture,Bayan botanical garden,,,,,,"Bayan Botanical Garden, 22 Road, Bayan,Bayan",Hawalli Governorate,Kuwait,Bayan Botanical Garden located in kuwait.,,https://kuwaitlocal.com/business/bayan-botanical-garden,https://www.facebook.com/pages/Bayan-Botanical-Garden/1187436027956165,,,,https://www.youtube.com/watch?v=6QDhyz_eVH0
air-conditioning,Msr Group - Kuwait City,,,,,,"Qibla Street,Building 78,Office 2,Souk Al Harim Omani Complex,Kuwait City",Capital Governorate,Kuwait,"MSR GROP Air Conditioning Services since 1990 is an Air Conditioning and Refrigeration company, which currently employs some 45 employees, including commissioning and service technicians, and has the experience and expertise to successfully complete all types of commercial and industrial projects. MR. JOY THOMAS as Managing Director, is responsible for the overall performance of the Service Company and, with his past experience, maintains MSR GROUP reputation for quality maintenance and servi...",,https://kuwaitlocal.com/business/msr-group-kuwait-city,,,,,
air-conditioning,Fawaz Refrigeration And Air Conditioning Co - Shuwaikh,+965 1888010,,,,,"Block B,Shuwaikh",Capital Governorate,Kuwait,Fawaz Refrigeration and Air-conditioning Co. WLL was established on 30th May 1973 as a Electro-Mechanical contracting company in Kuwait under the leadership of founder chairman Late Mr. Mubarak Abdulaziz Al Hassawi.,https://www.fawaz-group.com,https://kuwaitlocal.com/business/fawaz-refrigeration-and-air-conditioning-co-shuwaikh,https://www.facebook.com/pages/Fawaz-Refrigeration-Air-Conditioning-Co/155617237891706,,https://www.linkedin.com/company/fawaz-refrigeration-&-air--conditioning-co-llc,,
air-conditioning,Techno Cool Company - Al Rai,+965 24717077,,,,,"Al rai Industrial Area, Opp Ace Hard Ware hasawi, Kuwait City, Kuwait,Al-Rai",Al Farwaniyah Governorate,Kuwait,"In a short span time, Techno Cool Co. has become synonymous with just about any component that has to do with air conditioning and refrigeration. The company is in a prime location in Kuwait, was established in 2001. We are one of the most reputed distributors and stockiest of a wide range of component, spares and tool for the industry, our commitment to quality is your guarantee of satisfaction. Our reputation is not without reason. We deal in the best brands from world’s well known companie...",https://www.technocoolkuwait.com,https://kuwaitlocal.com/business/techno-cool-company-al-rai,,,,,
air-conditioning,Kazema Global Holding,+965 24721199,,,,,Kuwait City,Capital Governorate,Kuwait,"Business was founded in 1976, incorporated in 1977 under Kazema Engineering Projects WLL, and 2007 shareholder equities of Mr. Fadel Al-Kazemi and Late Shaker Al-Kazemi was transferred to the Kazema Global Holding Company. Kazema Global Holding Company core business represents Air-Conditioning & Refrigeration contracting, maintenance & distributions divided into the following sectors :- 1. Contracting Sector â— Kazema Engineering Projects WLL â— Kazema Refrigeration Contracting WLL â— Al K...",http://www.kazema.com/,https://kuwaitlocal.com/business/kazema-global-holding,,,https://www.linkedin.com/company/kazema-global-holding-company-ksch,,
air-conditioning,Al Hajri Gulf General Trading And Contracting Company,+965 22464780,,,,,"Abdulla Al Salem Street,Mirqab",Capital Governorate,Kuwait,"Hajri Gulf General Trading and Contracting Company (HGTC) is a diversified establishment integrated in 2005 in the State of Kuwait, covering various sectors and delivering total solutions to clients, both in the public and private sectors. Al Hajri Gulf business line focuses into Oil & Gas, Clean Energy, Electricity & Water, Scientific and Educational Equipments.",https://www.alhajrigulf.com,https://kuwaitlocal.com/business/al-hajri-gulf-general-trading-and-contracting,,,https://kw.linkedin.com/in/alhajri-gulf,,
air-conditioning,Fajar Al Eman Contracting Company - Hawally,+96522662211,,,,,"Tunis Street, Gad Restaurant Building, 1st Floor, Office # 1 Hawalli, 32066,Hawally",Hawalli Governorate,Kuwait,"Al Eman CAC & Elevator Maintenance Co, WLL, Kuwait is one of the best HAVC services providers of the country which is operating for over three decades in the field of maintenance and providing very specialized services so far as central air condition and elevator is concerned",http://www.alemanco.com/,https://kuwaitlocal.com/business/fajar-al-eman-contracting-company-hawally,,,https://www.linkedin.com/company/fajar-al-eman-contracting-company,,
air-conditioning,Yousuf A. Alghanim & Sons W.l.l.,+965 1881111,,,,,Shuwaikh,Capital Governorate,Kuwait,Yousuf A. Alghanim & Sons W.L.L. Business Activities,,https://kuwaitlocal.com/business/yousuf-a-alghanim-sons-w-l-l,,,,,
air-conditioning,Fawaz Refrigeration And Air Conditioning Co - Ardiya,+965 1888010,,,,,"Mohamad Bin Al Qasim Street,Ardiya",Al Farwaniyah Governorate,Kuwait,Fawaz Refrigeration and Air-conditioning Co. WLL was established on 30th May 1973 as a Electro-Mechanical contracting company in Kuwait under the leadership of founder chairman Late Mr. Mubarak Abdulaziz Al Hassawi.,,https://kuwaitlocal.com/business/fawaz-refrigeration-and-air-conditioning-co-ardiya,https://www.facebook.com/pages/Fawaz-Refrigeration-Air-Conditioning-Co/155617237891706,,https://www.linkedin.com/company/fawaz-refrigeration-&-air--conditioning-co-llc,,
air-conditioning,Fawaz Refrigeration And Air Conditioning Co - Hawally,+965 1888010,,,,,Hawally,Hawalli Governorate,Kuwait,Fawaz Refrigeration and Air-conditioning Co. WLL was established on 30th May 1973 as a Electro-Mechanical contracting company in Kuwait under the leadership of founder chairman Late Mr. Mubarak Abdulaziz Al Hassawi.,https://www.fawaz-group.com,https://kuwaitlocal.com/business/fawaz-refrigeration-and-air-conditioning-co-hawally,https://www.facebook.com/pages/Fawaz-Refrigeration-Air-Conditioning-Co/155617237891706,,https://www.linkedin.com/company/fawaz-refrigeration-&-air--conditioning-co-llc,,
air-conditioning,Carrier Kuwait Air Conditioning - Shuwaikh,,,,,,"Morad Yusuf Behbehani Building,Plot 1,Street 11,Shuwaikh",Capital Governorate,Kuwait,,http://www.carrier.com.kw/,https://kuwaitlocal.com/business/carrier-kuwait-air-conditioning-shuwaikh-1,,,,,
air-conditioning,Faddan General Trading And Contracting Company,+965 24710973,,,,,Kuwait City,Capital Governorate,Kuwait,"For the last 31 years, the company has been providing general contracting and trading services to a variety of customers. The company was established in the year 1962 as an electrical trading and contracting company under the name “ A1 Barakat Electrical Contracting Est.“ Through management reorganization in the year 1982, the name of the company was changed to the present “ Faddan General Trading and Contracting Company W.L.L. Faddan is proven leader in the electrical construction works with...",http://www.faddan.com/,https://kuwaitlocal.com/business/faddan-general-trading-and-contracting-company,,,,,
air-conditioning,Fawaz Refrigeration And Air Conditioning Co - Al Rai,+965 1888010,,,,,"20 St,Al-Rai",Al Farwaniyah Governorate,Kuwait,Fawaz Refrigeration and Air-conditioning Co. WLL was established on 30th May 1973 as a Electro-Mechanical contracting company in Kuwait under the leadership of founder chairman Late Mr. Mubarak Abdulaziz Al Hassawi.,https://www.fawaz-group.com,https://kuwaitlocal.com/business/fawaz-refrigeration-and-air-conditioning-co-al-rai,https://www.facebook.com/pages/Fawaz-Refrigeration-Air-Conditioning-Co/155617237891706,,https://www.linkedin.com/company/fawaz-refrigeration-&-air--conditioning-co-llc,,
air-conditioning,Al Fereeh General Trading & Contracting Company,+96599016154,,,,,"210 Main Street near Shahreen Pharmacy Building 174 ,Mahboula",Al-Ahmadi Governorate,Kuwait,"Let me first introduce my self This is Muhammad Atif with you from Al Fereeh Co Kuwait I take much pride to introduce to you one of the pioneers in the Logistic Industry, Al Fereeh General Trading & Contracting Company. Our company have been in the business of ISPR OSPR Telecommunication Infrastructure, Fabrication, Chain link Fencing, Supply all kind of light and heavy equipment with operator and with out operator,Supply of Manpower with Transportation, Supply rent of Flats and Villas long t...",,https://kuwaitlocal.com/business/al-fereeh-general-trading-contracting-company,,,,,
air-conditioning,Kuwait Engineering Est - Hawally,+96597723764,+96599969757,,,,"Al Othaman Street,Khalid Mall Complex,1st Floor,Office 5,Hawally",Hawalli Governorate,Kuwait,"Our vision is to be among the business leaders of Air-Conditioning & Refrigeration contracting, maintenance & distributions in Kuwait, GCC and the Arab world, by seeking life-long partnership with all our customers for whom we will continue to invest in latest technology, engineering capabilities and modern facilities to provide them with superior products and quality services. Kuwait Engineering Est. competent staff will always go the extra mile to maintain our customer’s delight year after ...",http://www.kuwait-engineering.com/,https://kuwaitlocal.com/business/kuwait-engineering-est-hawally,,,,,
